City_ID,Date,Country,City,Cloudiness,Humidity,Maximum_Temperature,Maximum_Temperature_F,Wind_Speed_kmh,Lat,Lng
173,2025-01-07,AF,Shahrak,80,79,-8.1,17.42,2.63,34.1074,64.3052
206,2025-01-07,AO,Soio,90,86,25.31,77.55799999999999,2.73,-6.1349,12.3689
287,2025-01-07,AO,Namibe,74,81,21.36,70.44800000000001,0.77,-15.1961,12.1522
175,2025-01-07,AO,Luena,100,94,16.83,62.294,1.89,-11.7833,19.9167
574,2025-01-07,AO,N'Dalatando,90,96,19.27,66.686,0.68,-9.2978,14.9116
194,2025-01-07,AO,Menongue,100,63,19.92,67.85600000000001,1.96,-14.6585,17.691
322,2025-01-07,AR,San Juan,65,39,29.95,85.91,9.99,-31.5375,-68.5364
485,2025-01-07,AR,Pampa Del Indio,2,28,28.91,84.038,3.04,-26.0647,-59.919
361,2025-01-07,AR,Victorica,17,31,30.8,87.44,1.76,-36.2151,-65.4359
514,2025-01-07,AR,Pico Truncado,27,65,16.53,61.754000000000005,8.7,-46.7949,-67.9573
477,2025-01-07,AR,San Rafael,70,70,21.28,70.304,10.82,-34.6177,-68.3301
510,2025-01-07,AR,Los Frentones,11,34,28.7,83.66,1.95,-26.4077,-61.4137
25,2025-01-07,AR,Ushuaia,40,36,16.81,62.257999999999996,2.06,-54.8,-68.3
107,2025-01-07,AR,Viedma,90,70,22.86,73.148,8.78,-40.8135,-62.9967
303,2025-01-07,AR,Gobernador Virasora,0,57,23.89,75.002,0.89,-28.05,-56.0333
496,2025-01-07,AR,Presidencia De La Plaza,0,35,27.18,80.924,2.84,-27.0015,-59.8424
210,2025-01-07,AR,Puerto Deseado,20,86,13.98,57.164,6.03,-47.7503,-65.8938
475,2025-01-07,AR,Rio Gallegos,0,72,16.03,60.854,8.23,-51.6226,-69.2181
443,2025-01-07,AS,Taulaga,97,72,28.62,83.51599999999999,10.1,-11.0553,-171.0883
237,2025-01-07,AU,Mount Gambier,10,29,26.56,79.80799999999999,1.83,-37.8333,140.7667
432,2025-01-07,AU,Strathalbyn,2,24,28.62,83.51599999999999,2.65,-35.2667,138.9
26,2025-01-07,AU,Margaret River,60,59,18.32,64.976,3.43,-33.95,115.0667
264,2025-01-07,AU,Mount Isa,0,41,34.87,94.76599999999999,4.12,-20.7333,139.5
74,2025-01-07,AU,Blackmans Bay,13,64,20.41,68.738,0.45,-43.0167,147.3167
95,2025-01-07,AU,Blackwater,72,82,27.61,81.69800000000001,4.36,-23.5833,148.8833
440,2025-01-07,AU,Black Point,1,42,22.62,72.71600000000001,2.42,-34.6187,137.8972
105,2025-01-07,AU,Port Augusta,0,16,29.26,84.668,1.53,-32.5,137.7667
545,2025-01-07,AU,Emerald,66,56,27.41,81.338,4.95,-23.5333,148.1667
403,2025-01-07,AU,Howard Springs,97,84,28.79,83.822,1.8,-12.497,131.047
17,2025-01-07,AU,Carnarvon,0,54,26.21,79.178,9.59,-24.8667,113.6333
62,2025-01-07,AU,New Norfolk,10,35,21.07,69.926,1.07,-42.7826,147.0587
55,2025-01-07,AU,Kununurra,59,74,30.99,87.782,0.51,-15.7667,128.7333
555,2025-01-07,AU,Noosa Heads,10,57,25.05,77.09,3.2,-26.3833,153.15
559,2025-01-07,AU,Forster,100,93,20.77,69.386,7.47,-32.1667,152.5167
351,2025-01-07,AU,Ulladulla,100,62,19.64,67.352,5.75,-35.35,150.4667
406,2025-01-07,AU,Karratha,62,50,33.28,91.904,1.83,-20.7377,116.8463
52,2025-01-07,AU,Alice Springs,79,27,30.75,87.35,6.69,-23.7,133.8833
527,2025-01-07,AU,Newcastle,100,95,19.32,66.776,7.72,-32.9272,151.7765
274,2025-01-07,AU,Wynyard,56,66,16.77,62.186,5.81,-41.0,145.7167
4,2025-01-07,AU,Port Lincoln,46,61,21.45,70.61,3.29,-34.7333,135.8667
304,2025-01-07,AU,Urangan,0,51,25.71,78.278,1.58,-25.3,152.9
298,2025-01-07,AU,Geraldton,75,64,24.23,75.614,8.23,-28.7667,114.6
156,2025-01-07,AU,Cannonvale,64,64,26.66,79.988,5.39,-20.2833,148.7
85,2025-01-07,AZ,Barda,65,77,4.29,39.722,2.39,40.3744,47.1267
24,2025-01-07,BD,Uttar Char Fasson,0,67,17.85,64.13,3.3,22.2332,90.7132
41,2025-01-07,BF,Diapaga,10,21,23.06,73.508,3.39,12.0708,1.7889
39,2025-01-07,BF,Hounde,100,18,25.74,78.332,3.25,11.5,-3.5167
340,2025-01-07,BJ,Porto Novo,66,87,25.68,78.224,1.45,6.4965,2.6036
548,2025-01-07,BO,Robore,95,73,25.82,78.476,1.3,-18.3333,-59.75
411,2025-01-07,BO,La Paz,75,81,11.43,52.574,2.06,-16.5,-68.15
517,2025-01-07,BO,San Borja,78,97,23.44,74.19200000000001,1.38,-14.8167,-66.85
65,2025-01-07,BO,Santa Cruz,75,100,24.7,76.46,3.6,-17.8,-63.1667
277,2025-01-07,BR,Conceicao Do Araguaia,79,95,23.54,74.372,1.57,-8.2578,-49.2647
202,2025-01-07,BR,Igarape Miri,93,100,23.05,73.49000000000001,0.87,-1.975,-48.9597
371,2025-01-07,BR,Riolandia,33,77,23.81,74.858,2.66,-19.9808,-49.6819
249,2025-01-07,BR,Borba,100,98,24.07,75.326,0.41,-4.3878,-59.5939
518,2025-01-07,BR,Natal,40,83,27.36,81.248,4.12,-5.795,-35.2094
560,2025-01-07,BR,Ilhabela,69,90,23.53,74.354,2.23,-23.7781,-45.3581
251,2025-01-07,BR,Prado,98,92,24.65,76.37,4.59,-17.3411,-39.2208
321,2025-01-07,BR,Ituiutaba,56,86,23.45,74.21,2.0,-18.9689,-49.465
400,2025-01-07,BR,Sao Gabriel Da Cachoeira,93,80,25.93,78.674,0.83,-0.1303,-67.0892
178,2025-01-07,BR,Sao Joao Da Barra,100,93,23.71,74.678,2.54,-21.6403,-41.0511
245,2025-01-07,BR,Sao Jose Da Coroa Grande,47,74,26.14,79.05199999999999,5.88,-8.8978,-35.1478
526,2025-01-07,BR,Cabedelo,7,77,27.37,81.266,6.32,-6.9811,-34.8339
396,2025-01-07,BR,Terenos,40,74,27.84,82.112,1.03,-20.4422,-54.8603
550,2025-01-07,BR,Sao Vicente,74,26,24.97,76.946,2.24,-23.9631,-46.3919
495,2025-01-07,BR,Jequitinhonha,92,98,20.34,68.612,1.36,-16.4339,-41.0033
335,2025-01-07,BR,Jutai,98,95,23.68,74.624,0.23,-5.1833,-68.9
571,2025-01-07,BR,Nova Vicosa,98,87,24.46,76.028,4.57,-17.8919,-39.3719
522,2025-01-07,BR,Oriximina,97,86,25.38,77.684,0.99,-1.7656,-55.8661
257,2025-01-07,BR,Parauapebas,75,98,21.98,71.564,0.43,-6.0675,-49.9022
306,2025-01-07,BR,Curaca,27,42,30.68,87.224,4.85,-8.9903,-39.9094
152,2025-01-07,BR,Cidreira,49,73,21.33,70.39399999999999,5.14,-30.1811,-50.2056
395,2025-01-07,BR,Bom Jardim,9,74,23.33,73.994,4.09,-7.7958,-35.5872
311,2025-01-07,BR,Martinho Campos,59,93,21.21,70.178,0.75,-19.3317,-45.2369
292,2025-01-07,BR,Acarau,8,79,26.79,80.222,5.4,-2.8856,-40.12
392,2025-01-07,BR,Alenquer,100,85,25.26,77.468,1.66,-1.9417,-54.7383
461,2025-01-07,BR,Altamira,100,98,23.57,74.426,0.98,-3.2033,-52.2064
537,2025-01-07,BR,Vila Velha,100,98,22.97,73.346,2.06,-20.3297,-40.2925
88,2025-01-07,BR,Arraial Do Cabo,75,94,24.98,76.964,2.06,-22.9661,-42.0278
159,2025-01-07,BR,Limoeiro Do Norte,85,80,26.3,79.34,4.64,-5.1456,-38.0981
489,2025-01-07,BR,Aripuana,83,97,23.65,74.57,0.44,-9.1667,-60.6333
61,2025-01-07,BW,Tshabong,61,27,25.9,78.62,1.2,-26.05,22.45
493,2025-01-07,CA,Levuka,100,86,-8.15,17.33,10.8,50.1834,-105.4011
142,2025-01-07,CA,St. John'S,100,95,2.21,35.978,3.09,47.5649,-52.7093
28,2025-01-07,CA,Yellowknife,75,99,-11.44,11.408000000000001,5.66,62.456,-114.3525
182,2025-01-07,CA,Kapuskasing,75,65,-19.95,-3.9099999999999966,5.14,49.4169,-82.4331
280,2025-01-07,CA,Dauphin,0,66,-15.92,3.344000000000001,5.66,51.1494,-100.0502
18,2025-01-07,CA,Prince Rupert,100,99,8.83,47.894,4.63,54.3161,-130.3201
558,2025-01-07,CA,Mont-Tremblant,100,85,-10.79,12.578000000000003,6.49,46.1949,-74.6264
81,2025-01-07,CA,Grand Falls-Windsor,100,94,0.28,32.504,2.71,48.9332,-55.6649
226,2025-01-07,CA,Chibougamau,100,85,-13.21,8.221999999999998,7.2,49.9168,-74.3659
260,2025-01-07,CA,Elliot Lake,73,75,-14.49,5.917999999999999,3.63,46.3834,-82.6331
284,2025-01-07,CA,Amos,100,94,-17.88,-0.1839999999999975,5.38,48.5669,-78.1162
104,2025-01-07,CA,Iqaluit,100,84,-14.15,6.529999999999998,10.8,63.7506,-68.5145
102,2025-01-07,CA,Flin Flon,75,78,-17.09,1.2379999999999995,4.12,54.7682,-101.865
29,2025-01-07,CA,Whitecourt,75,74,-1.42,29.444,1.54,54.1502,-115.6855
294,2025-01-07,CA,Whitehorse,12,82,-1.66,29.012,2.77,60.7161,-135.0538
151,2025-01-07,CA,Gaspe,100,80,1.12,34.016,5.14,48.8334,-64.4819
541,2025-01-07,CA,Dryden,75,72,-15.84,3.4879999999999995,1.54,49.7833,-92.7503
575,2025-01-07,CA,Medicine Hat,20,70,-1.55,29.21,6.17,50.0501,-110.6683
219,2025-01-07,CA,Saguenay,100,86,-5.51,22.082,9.26,48.4168,-71.0657
248,2025-01-07,CA,Happy Valley-Goose Bay,100,93,2.17,35.906,7.2,53.3168,-60.3315
316,2025-01-07,CA,La Ronge,75,79,-7.86,17.851999999999997,3.09,55.1001,-105.2842
128,2025-01-07,CA,Mount Pearl,100,96,1.75,35.15,3.09,47.5166,-52.7813
108,2025-01-07,CA,Vernon,99,71,3.75,38.75,0.89,50.2581,-119.2691
33,2025-01-07,CA,Thompson,100,84,-19.91,-3.838000000000001,2.06,55.7435,-97.8558
451,2025-01-07,CA,Thunder Bay,20,56,-13.01,8.582,3.09,48.4001,-89.3168
263,2025-01-07,CA,Cambridge,100,75,-6.38,20.516,6.69,43.3601,-80.3127
170,2025-01-07,CA,Charlottetown,100,99,0.99,33.782,5.14,46.2352,-63.1267
543,2025-01-07,CA,Bridgewater,100,86,-3.18,26.276,5.66,44.3835,-64.5155
199,2025-01-07,CA,Kenora,75,78,-16.46,2.3719999999999963,1.03,49.8167,-94.4337
98,2025-01-07,CC,West Island,16,83,26.99,80.582,6.17,-12.1568,96.8225
66,2025-01-07,CD,Aketi,50,74,20.69,69.242,0.66,2.7388,23.7833
405,2025-01-07,CD,Basoko,82,90,22.04,71.672,1.67,1.2391,23.616
8,2025-01-07,CD,Lisala,80,73,21.41,70.538,0.67,2.15,21.5167
302,2025-01-07,CD,Kindu,100,99,20.54,68.972,1.14,-2.95,25.95
187,2025-01-07,CG,Gamboma,98,80,22.13,71.834,1.75,-1.8764,15.8644
293,2025-01-07,CI,Grand-Lahou,26,87,26.61,79.898,3.6,5.1367,-5.0242
21,2025-01-07,CK,Avarua,20,83,28.03,82.45400000000001,3.09,-21.2078,-159.775
50,2025-01-07,CL,Valparaiso,75,53,21.37,70.46600000000001,3.09,-33.0393,-71.6273
112,2025-01-07,CL,Iquique,100,79,20.78,69.404,3.21,-20.2208,-70.1431
217,2025-01-07,CL,Puerto Aysen,23,78,17.62,63.716,2.05,-45.4,-72.7
162,2025-01-07,CL,Coquimbo,20,77,19.85,67.73,5.14,-29.9533,-71.3436
211,2025-01-07,CL,Lebu,0,88,15.48,59.864,4.16,-37.6167,-73.65
271,2025-01-07,CL,Punta Arenas,0,34,17.06,62.708,9.26,-53.15,-70.9167
31,2025-01-07,CL,Puerto Natales,25,71,12.14,53.852000000000004,1.91,-51.7236,-72.4875
96,2025-01-07,CL,Chonchi,61,78,18.95,66.11,0.81,-42.6128,-73.8092
92,2025-01-07,CL,Taltal,3,78,19.37,66.866,1.99,-25.4,-70.4833
123,2025-01-07,CL,Ancud,5,84,15.86,60.548,3.42,-41.8697,-73.8203
570,2025-01-07,CN,Kuqa,1,76,-8.88,16.016,1.54,41.7278,82.9364
528,2025-01-07,CN,Ulanhot,100,92,-19.41,-2.9380000000000024,1.89,46.0833,122.0833
290,2025-01-07,CN,Fuyuan,12,99,-32.1,-25.78000000000001,2.2,46.4333,127.0833
176,2025-01-07,CN,Nagqu,100,34,-12.61,9.302,3.19,31.5,92.0
423,2025-01-07,CN,Xifeng,100,69,-17.07,1.274000000000001,2.93,42.7372,124.7222
408,2025-01-07,CN,Mawu,100,66,-6.96,19.472,1.33,34.4307,104.9176
379,2025-01-07,CN,Xilin Hot,100,81,-16.5,2.3000000000000007,6.3,43.9667,116.0333
590,2025-01-07,CN,Xining,78,89,-11.6,11.120000000000001,0.96,36.6167,101.7667
353,2025-01-07,CN,Qamdo,100,62,-5.05,22.91,1.43,31.1667,97.2333
208,2025-01-07,CN,Wenling,18,63,5.36,41.647999999999996,1.86,28.3669,121.36
434,2025-01-07,CN,Chengde,0,39,-11.17,11.893999999999998,6.64,40.9725,117.9361
456,2025-01-07,CN,Enshi,100,98,4.09,39.362,0.16,30.3,109.4833
444,2025-01-07,CN,Aykol,1,51,-4.33,24.206,2.85,38.1751,77.2132
524,2025-01-07,CN,Tahe,100,96,-18.42,-1.156000000000006,2.46,52.3333,124.7333
374,2025-01-07,CN,Suicheng,62,44,-0.34,31.388,2.64,33.8963,117.9331
171,2025-01-07,CN,Yinchuan,0,42,-5.86,21.451999999999998,2.21,38.4681,106.2731
404,2025-01-07,CN,Jiuquan,99,52,-6.36,20.552,2.62,39.7432,98.5174
356,2025-01-07,CN,Karamay,96,93,-9.96,14.071999999999996,0.78,45.6004,84.8661
338,2025-01-07,CN,Shengli,47,36,-1.97,28.454,5.32,37.4564,118.4856
515,2025-01-07,CN,Liaozhong,99,44,-11.31,11.642,4.89,41.5061,122.7242
167,2025-01-07,CN,Kangding,90,78,-2.8,26.96,0.77,30.0513,101.9603
438,2025-01-07,CN,Zhicheng,96,37,7.73,45.914,0.72,30.2956,111.5047
278,2025-01-07,CO,Riosucio,100,97,16.58,61.843999999999994,1.19,5.4216,-75.7032
556,2025-01-07,CR,Limon,75,94,23.94,75.092,2.06,10.0,-83.0333
569,2025-01-07,CU,Nueva Gerona,81,70,21.69,71.042,6.6,21.8833,-82.8
124,2025-01-07,CV,Nova Sintra,0,68,23.51,74.318,7.75,14.8667,-24.7167
14,2025-01-07,CY,Paphos,100,82,11.88,53.384,3.6,34.7667,32.4167
319,2025-01-07,CZ,Tynec Nad Sazavou,4,80,2.94,37.292,6.81,49.8335,14.5898
378,2025-01-07,DE,Borkum,55,71,5.39,41.702,13.11,53.5809,6.6915
157,2025-01-07,DE,Colonia,75,85,5.54,41.972,5.14,50.9333,6.95
369,2025-01-07,DE,Norderney,59,93,2.76,36.967999999999996,13.44,53.7,7.15
504,2025-01-07,DK,Gilleleje,71,83,3.32,37.976,5.36,56.122,12.3106
346,2025-01-07,DK,Grenaa,60,86,3.3,37.94,4.02,56.4158,10.8783
521,2025-01-07,DZ,Reggane,0,35,14.38,57.884,6.06,26.7158,0.1714
509,2025-01-07,DZ,I-N-Salah,0,38,12.54,54.571999999999996,5.53,27.1935,2.4607
372,2025-01-07,EC,Puerto Baquerizo Moreno,72,82,24.03,75.254,5.23,-0.9,-89.6
116,2025-01-07,EC,Muisne,99,85,24.97,76.946,3.43,0.6,-80.0333
198,2025-01-07,EC,Puerto Ayora,68,93,24.75,76.55,2.68,-0.7393,-90.3518
455,2025-01-07,EE,Parnu,100,93,2.05,35.69,4.12,58.3859,24.4971
200,2025-01-07,EG,Idfu,9,59,14.35,57.83,3.54,24.9803,32.8747
457,2025-01-07,EG,Al Bawiti,48,80,11.35,52.43,2.67,28.3492,28.8659
508,2025-01-07,EG,Farshut,4,62,13.14,55.652,1.49,26.0549,32.1633
166,2025-01-07,ES,Fisterra,100,89,15.55,59.99,17.91,42.9049,-9.2629
503,2025-01-07,ES,Solsona,44,76,1.72,35.096000000000004,3.38,41.994,1.5171
281,2025-01-07,ES,Mugia,100,90,15.51,59.918,17.12,43.1041,-9.2179
421,2025-01-07,ES,San Sebastian De La Gomera,20,72,18.2,64.75999999999999,1.03,28.0916,-17.1133
324,2025-01-07,ES,Tazacorte,0,82,17.54,63.571999999999996,3.58,28.629,-17.9293
468,2025-01-07,ES,Zaragoza,20,75,12.25,54.05,7.2,41.6561,-0.8773
565,2025-01-07,ES,Mont-Roig Del Camp,85,77,5.21,41.378,3.82,41.75,1.1833
291,2025-01-07,ET,Ginir,6,50,12.81,55.058,2.16,7.1333,40.7
375,2025-01-07,ET,Bure,2,53,12.78,55.004,1.91,10.7,37.0667
534,2025-01-07,ET,Gondar,58,42,14.0,57.2,1.83,12.6,37.4667
228,2025-01-07,FI,Kouvola,100,97,0.33,32.594,4.12,60.8667,26.7
140,2025-01-07,FI,Liperi,100,93,-5.74,21.668,4.63,62.5333,29.3667
3,2025-01-07,FI,Viitasaari,100,95,-4.92,23.144,5.27,63.0667,25.8667
313,2025-01-07,FI,Ylitornio,100,93,-12.33,9.806000000000001,5.4,66.3089,23.6773
354,2025-01-07,FI,Pieksamaki,100,97,-3.68,25.375999999999998,3.14,62.3,27.1333
474,2025-01-07,FJ,Nadi,75,78,27.0,80.6,1.03,-17.8,177.4167
513,2025-01-07,FM,Weno,40,79,29.97,85.946,4.63,7.4515,151.8468
433,2025-01-07,FM,Palikir - National Government Center,75,70,29.41,84.938,7.72,6.9248,158.1611
587,2025-01-07,FO,Tvoroyri,88,75,2.33,36.194,12.6,61.5556,-6.8111
247,2025-01-07,FR,Ajaccio,75,87,7.21,44.978,3.09,42.0,8.9167
71,2025-01-07,FR,Saint-Francois,100,73,8.69,47.641999999999996,3.6,46.4154,3.9054
320,2025-01-07,FR,Doullens,92,92,3.25,37.85,3.08,50.1572,2.3402
345,2025-01-07,FR,Autun,100,95,5.86,42.548,2.68,46.95,4.3
330,2025-01-07,GA,Gamba,49,90,25.26,77.468,1.06,-2.65,10.0
203,2025-01-07,GB,Shepton Mallet,33,91,0.46,32.828,1.37,51.1897,-2.5472
266,2025-01-07,GB,Margate,5,85,1.6,34.88,0.45,51.3813,1.3862
236,2025-01-07,GB,Island Harbour,11,90,2.74,36.932,0.89,50.724,-1.2758
259,2025-01-07,GB,Lerwick,100,70,3.67,38.606,13.75,60.1545,-1.1494
244,2025-01-07,GB,Mold,38,90,2.66,36.788,2.68,53.1667,-3.1414
38,2025-01-07,GB,Stanley,31,82,0.1,32.18,7.2,54.868,-1.6985
453,2025-01-07,GF,Mana,66,84,25.06,77.108,4.67,5.6592,-53.7767
64,2025-01-07,GF,Remire-Montjoly,0,83,26.02,78.836,1.54,4.9167,-52.2667
542,2025-01-07,GH,Savelugu,1,15,26.4,79.52,3.22,9.6244,-0.8253
268,2025-01-07,GH,Kpandae,14,15,27.34,81.212,2.37,8.4689,-0.0113
69,2025-01-07,GH,Axim,99,86,26.6,79.88,2.56,4.8699,-2.2405
391,2025-01-07,GH,Takoradi,93,87,26.7,80.06,2.36,4.8845,-1.7554
135,2025-01-07,GL,Sisimiut,91,79,-7.76,18.032,4.18,66.9395,-53.6735
144,2025-01-07,GL,Aasiaat,100,85,-13.84,7.088000000000001,2.27,68.7098,-52.8699
297,2025-01-07,GL,Ilulissat,20,62,-8.99,15.818000000000001,0.0,69.2167,-51.1
254,2025-01-07,GL,Qaqortoq,59,70,-10.42,13.244,3.23,60.7167,-46.0333
77,2025-01-07,GL,Nuuk,75,63,-4.66,23.612000000000002,0.51,64.1835,-51.7216
583,2025-01-07,GN,Kindia,21,51,20.81,69.458,1.68,10.0569,-12.8658
360,2025-01-07,GR,Karyes,91,92,8.38,47.084,0.97,37.3,22.5
204,2025-01-07,GR,Argo,51,84,11.5,52.7,0.92,37.6333,22.7333
1,2025-01-07,GS,Grytviken,7,55,4.67,40.406,1.94,-54.2811,-36.5092
326,2025-01-07,GT,Champerico,2,74,27.61,81.69800000000001,3.5,14.3,-91.9167
195,2025-01-07,GW,Bubaque,100,67,25.37,77.666,3.97,11.2833,-15.8333
153,2025-01-07,GY,Lethem,63,46,28.92,84.05600000000001,3.99,3.3803,-59.7968
343,2025-01-07,GY,Anna Regina,66,79,25.02,77.036,3.45,7.2644,-58.5077
137,2025-01-07,HK,Yung Shue Wan,41,65,17.04,62.672,8.14,22.2333,114.1167
454,2025-01-07,HR,Biograd Na Moru,27,86,10.39,50.702,1.4,43.9433,15.4519
189,2025-01-07,HR,Bjelovar,95,92,6.34,43.412,1.99,45.8986,16.8489
201,2025-01-07,HU,Szecseny,100,90,4.74,40.532,2.06,48.0806,19.5202
553,2025-01-07,ID,Bengkulu,100,88,24.13,75.434,1.62,-3.8004,102.2655
215,2025-01-07,ID,Kuta,20,100,26.97,80.54599999999999,2.06,-8.7233,115.1723
267,2025-01-07,ID,Tual,83,73,28.6,83.48,1.94,-5.6667,132.75
497,2025-01-07,ID,Barabai,100,88,25.89,78.602,0.59,-2.5833,115.3833
584,2025-01-07,ID,Banda Aceh,72,86,25.25,77.45,2.3,5.5577,95.3222
310,2025-01-07,ID,Tondano,75,80,26.05,78.89,0.51,1.3038,124.9112
160,2025-01-07,ID,Ambon,20,95,31.6,88.88000000000001,1.03,-3.6954,128.1814
126,2025-01-07,ID,Kendari,79,87,26.94,80.492,1.02,-3.945,122.4989
431,2025-01-07,ID,Abepura,20,79,28.45,83.21000000000001,1.03,-2.6333,140.5833
138,2025-01-07,ID,Taro,51,82,24.11,75.398,0.19,-8.3862,115.28
519,2025-01-07,ID,Malango,100,91,22.12,71.816,0.28,-2.9627,119.9001
328,2025-01-07,ID,Kawalu,99,91,23.94,75.092,0.76,-7.3817,108.2082
452,2025-01-07,ID,Sabang,83,79,26.75,80.15,2.6,5.8933,95.3214
506,2025-01-07,ID,Soe,40,77,23.76,74.768,0.73,-9.8607,124.284
498,2025-01-07,ID,Manokwari,95,71,28.18,82.724,1.73,-0.8667,134.0833
119,2025-01-07,ID,Sinabang,97,87,25.15,77.27,1.05,2.4803,96.3801
214,2025-01-07,ID,Tanjung Pinang,76,82,26.62,79.916,4.76,0.9167,104.45
54,2025-01-07,IE,Tralee,85,87,-0.02,31.964,1.8,52.2704,-9.7026
341,2025-01-07,IL,Ashdod,32,67,12.34,54.212,2.48,31.8167,34.65
376,2025-01-07,IN,Bamboo Flat,75,78,27.05,80.69,2.06,11.7,92.7167
191,2025-01-07,IN,Abu,0,33,9.81,49.658,2.95,24.6,72.7
377,2025-01-07,IN,Howrah,40,82,17.0,62.6,4.12,22.5892,88.3103
469,2025-01-07,IN,Kodar,0,55,16.74,62.132,2.2,16.9833,79.9667
390,2025-01-07,IN,Koppal,0,57,18.51,65.318,4.12,15.35,76.15
318,2025-01-07,IN,Nagaur,0,30,10.77,51.385999999999996,1.7,27.2,73.7333
467,2025-01-07,IN,Kargil,75,86,-31.38,-24.484,2.11,34.5667,76.1
501,2025-01-07,IN,Kharhial,0,47,13.03,55.454,1.18,20.2833,82.7667
46,2025-01-07,IN,Tura,6,87,12.65,54.77,0.82,25.5198,90.2201
483,2025-01-07,IN,Abu Road,0,33,10.44,50.792,2.88,24.4833,72.7833
476,2025-01-07,IN,Kavaratti,4,67,26.84,80.312,3.04,10.5669,72.642
535,2025-01-07,IR,Neyriz,100,24,8.56,47.408,1.8,29.1988,54.3278
414,2025-01-07,IR,Gorgan,20,87,2.98,37.364,0.0,36.8387,54.4348
355,2025-01-07,IR,Masjed Soleyman,98,53,15.18,59.324,1.95,31.9364,49.3039
412,2025-01-07,IR,Rafsanjan,97,99,2.2,35.96,3.61,30.4067,55.9939
350,2025-01-07,IS,Keflavik,100,86,-2.76,27.032,2.57,64.0049,-22.5624
117,2025-01-07,IS,Selfoss,97,75,-10.26,13.532,4.87,63.9331,-20.9971
193,2025-01-07,IS,Isafjordur,99,68,-4.79,23.378,7.25,66.0755,-23.124
63,2025-01-07,IS,Saudarkrokur,32,88,-15.03,4.946000000000005,2.85,65.7461,-19.6394
180,2025-01-07,JM,Kingston,75,69,27.53,81.554,5.66,17.997,-76.7936
380,2025-01-07,JM,Lucea,100,75,26.03,78.854,5.25,18.451,-78.1736
407,2025-01-07,JP,Nemuro,60,69,-2.19,28.058,9.18,43.3236,145.575
490,2025-01-07,JP,Sakaiminato,75,56,3.99,39.182,7.2,35.55,133.2333
213,2025-01-07,JP,Naze,100,50,9.51,49.118,2.78,28.3667,129.4833
427,2025-01-07,JP,Hirara,40,77,16.92,62.456,6.17,24.8,125.2833
564,2025-01-07,JP,Hasaki,24,40,7.8,46.04,7.93,35.7333,140.8333
339,2025-01-07,JP,Katsuren-Haebaru,20,61,16.72,62.096,2.06,26.3369,127.8719
458,2025-01-07,JP,Nishinoomote,75,87,8.31,46.958,1.03,30.7333,131.0
422,2025-01-07,JP,Katsuura,17,61,8.48,47.264,11.0,35.1333,140.3
35,2025-01-07,JP,Nago,19,55,15.02,59.036,2.84,26.5881,127.9761
417,2025-01-07,JP,Shimoda,0,65,5.76,42.367999999999995,11.99,34.6667,138.95
218,2025-01-07,KE,Marsabit,7,48,18.53,65.354,2.57,2.3284,37.9899
285,2025-01-07,KM,Barakani,0,85,25.63,78.134,2.29,-12.1356,44.4317
256,2025-01-07,KP,Changyon,95,47,-2.08,28.256,6.93,38.2508,125.0961
233,2025-01-07,KZ,Shubarshi,79,98,-14.73,5.486000000000001,1.87,48.5872,57.1869
491,2025-01-07,KZ,Maloye Ganyushkino,27,73,-0.41,31.262,5.94,46.6,49.2667
238,2025-01-07,KZ,Yanykurgan,100,84,-4.04,24.728,5.81,43.915,67.2481
224,2025-01-07,KZ,Lepsy,100,97,0.5,32.9,8.46,46.235,78.9456
235,2025-01-07,KZ,Moyynkum,8,63,-2.52,27.464,11.23,44.2914,72.9469
45,2025-01-07,KZ,Zhumysker,100,79,-1.25,29.75,7.19,49.3333,49.4
76,2025-01-07,KZ,Asyqata,100,66,1.33,34.394,2.49,40.8994,68.3611
221,2025-01-07,LA,Salavan,34,93,15.32,59.576,1.75,15.7167,106.4167
