City_ID,Date,Country,City,Cloudiness,Humidity,Maximum_Temperature,Maximum_Temperature_F,Wind_Speed_kmh,Lat,Lng
569,2025-01-07 00:00:00,DE,Kolonia,75,77,7.2,44.96,4.12,50.9333,6.95
341,2025-01-07 00:00:00,DE,Augusta,100,75,5.89,42.602000000000004,4.63,48.3667,10.8833
58,2025-01-07 00:00:00,DE,Colonia,75,77,7.2,44.96,4.12,50.9333,6.95
472,2025-01-07 00:00:00,DZ,Reggane,0,38,13.05,55.49,3.48,26.7158,0.1714
503,2025-01-07 00:00:00,DZ,I-N-Salah,0,41,13.01,55.418,4.08,27.1935,2.4607
250,2025-01-07 00:00:00,DZ,Birine,18,76,7.24,45.032,7.72,35.635,3.225
477,2025-01-07 00:00:00,DZ,'Ain Boucif,70,79,5.23,41.414,6.44,35.8912,3.1585
92,2025-01-07 00:00:00,DZ,Tindouf,0,82,12.25,54.05,4.12,27.6711,-8.1474
249,2025-01-07 00:00:00,DZ,Metlili Chaamba,0,47,11.52,52.736,4.12,32.2667,3.6333
537,2025-01-07 00:00:00,DZ,Tamanrasset,0,48,4.95,40.91,1.54,22.785,5.5228
327,2025-01-07 00:00:00,DZ,Aoulef,0,43,12.48,54.464,4.26,26.9667,1.0833
105,2025-01-07 00:00:00,EG,Ibshaway,0,85,12.7,54.86,4.03,29.358,30.6814
344,2025-01-07 00:00:00,EH,Dakhla,14,61,17.41,63.338,6.22,23.6848,-15.958
208,2025-01-07 00:00:00,ES,Tazacorte,0,63,16.54,61.772,4.12,28.629,-17.9293
380,2025-01-07 00:00:00,ES,Mugia,93,73,10.51,50.918,8.94,43.1041,-9.2179
491,2025-01-07 00:00:00,ES,Castellet,62,100,10.01,50.018,4.02,41.2628,1.6337
232,2025-01-07 00:00:00,ES,Fisterra,98,70,13.53,56.354,9.06,42.9049,-9.2629
150,2025-01-07 00:00:00,ET,Robit,77,50,14.48,58.064,0.93,12.0167,39.6333
286,2025-01-07 00:00:00,FI,Kittila,100,85,-13.92,6.943999999999999,2.06,67.6647,24.8936
512,2025-01-07 00:00:00,FI,Pudasjarvi,100,100,-20.37,-4.666000000000004,1.42,65.3833,26.9167
203,2025-01-07 00:00:00,FI,Lieto,100,93,-2.12,28.184,7.2,60.5103,22.4618
434,2025-01-07 00:00:00,FM,Weno,40,79,30.97,87.74600000000001,4.63,7.4515,151.8468
522,2025-01-07 00:00:00,FM,Kolonia Town,100,70,30.0,86.0,5.66,6.964,158.206
56,2025-01-07 00:00:00,FR,La Passe,13,80,9.41,48.938,6.84,45.5549,-0.8967
83,2025-01-07 00:00:00,FR,Murs-Erigne,84,82,5.59,42.062,6.65,47.4,-0.55
406,2025-01-07 00:00:00,GB,Margate,76,87,2.15,35.87,8.25,51.3813,1.3862
334,2025-01-07 00:00:00,GB,Island Harbour,72,87,4.45,40.010000000000005,2.68,50.724,-1.2758
167,2025-01-07 00:00:00,GB,Dingwall,44,82,2.99,37.382,2.34,57.5953,-4.4272
475,2025-01-07 00:00:00,GB,Stornoway,75,84,1.98,35.564,5.14,58.2093,-6.3865
464,2025-01-07 00:00:00,GB,Penzance,76,55,5.38,41.684,13.94,50.1186,-5.5371
592,2025-01-07 00:00:00,GB,Whitby,62,83,1.75,35.15,3.58,54.4877,-0.615
25,2025-01-07 00:00:00,GB,Stanley,22,85,0.29,32.522,5.66,54.868,-1.6985
534,2025-01-07 00:00:00,GF,Kourou,15,89,24.13,75.434,2.58,5.1552,-52.6478
223,2025-01-07 00:00:00,GF,Remire-Montjoly,20,83,26.02,78.836,2.57,4.9167,-52.2667
462,2025-01-07 00:00:00,GH,Anloga,100,83,27.19,80.94200000000001,3.27,5.7947,0.8973
573,2025-01-07 00:00:00,GH,Axim,43,85,26.31,79.358,1.82,4.8699,-2.2405
13,2025-01-07 00:00:00,GL,Ilulissat,75,64,-1.99,28.418,4.12,69.2167,-51.1
17,2025-01-07 00:00:00,GL,Sisimiut,100,81,-5.19,22.658,4.83,66.9395,-53.6735
24,2025-01-07 00:00:00,GL,Aasiaat,100,79,-8.56,16.592,2.36,68.7098,-52.8699
61,2025-01-07 00:00:00,GL,Qaqortoq,94,73,-8.39,16.898,3.51,60.7167,-46.0333
557,2025-01-07 00:00:00,GM,Sukuta,0,82,19.01,66.218,2.06,13.4103,-16.7082
504,2025-01-07 00:00:00,GM,Gunjur,0,82,19.04,66.27199999999999,2.06,13.2019,-16.7339
149,2025-01-07 00:00:00,GN,Beyla,9,31,21.45,70.61,0.93,8.6833,-8.6333
353,2025-01-07 00:00:00,GR,Archangelos,9,81,10.99,51.782,0.91,36.2149,28.1149
224,2025-01-07 00:00:00,GR,Sparti,100,93,11.64,52.952,1.74,37.0733,22.4297
410,2025-01-07 00:00:00,GR,Kavala,47,81,8.62,47.516,1.07,40.9397,24.4019
426,2025-01-07 00:00:00,GT,Chajul,42,99,11.46,52.628,1.38,15.4853,-91.0342
151,2025-01-07 00:00:00,GT,Champerico,0,75,26.85,80.33,4.61,14.3,-91.9167
296,2025-01-07 00:00:00,GT,San Antonio Huista,26,84,18.04,64.472,1.39,15.65,-91.7667
147,2025-01-07 00:00:00,GT,Puerto San Jose,3,82,25.54,77.972,2.05,13.9256,-90.8244
368,2025-01-07 00:00:00,GU,Yigo Village,100,96,26.74,80.132,2.57,13.5361,144.8886
265,2025-01-07 00:00:00,GU,Inarajan Village,86,88,27.66,81.788,8.05,13.2736,144.7484
269,2025-01-07 00:00:00,GU,Merizo Village,77,88,27.43,81.374,8.22,13.2658,144.6691
482,2025-01-07 00:00:00,GW,Cacheu,0,32,20.48,68.864,2.17,12.2706,-16.1658
246,2025-01-07 00:00:00,GY,Lethem,87,62,26.35,79.43,6.15,3.3803,-59.7968
591,2025-01-07 00:00:00,HN,El Porvenir,17,69,24.99,76.982,2.32,13.7617,-87.3458
527,2025-01-07 00:00:00,HR,Dubrovnik,75,88,14.8,58.64,9.26,42.6481,18.0922
372,2025-01-07 00:00:00,ID,Tobelo,84,77,28.52,83.336,2.45,1.7284,128.0095
466,2025-01-07 00:00:00,ID,Sungai Raya,100,72,28.74,83.732,3.45,0.7,108.9
158,2025-01-07 00:00:00,ID,"Laikit, Laikit Ii (Dimembe)",20,66,29.47,85.046,1.03,1.4792,124.9735
279,2025-01-07 00:00:00,ID,Sinabang,100,87,25.19,77.342,0.38,2.4803,96.3801
375,2025-01-07 00:00:00,ID,Sofifi,14,71,29.24,84.63199999999999,0.96,0.7349,127.576
80,2025-01-07 00:00:00,IE,Tralee,100,79,4.77,40.586,7.97,52.2704,-9.7026
579,2025-01-07 00:00:00,IN,Noamundi,0,55,15.02,59.036,1.26,22.15,85.5333
403,2025-01-07 00:00:00,IN,Shahpur,83,71,17.71,63.878,2.11,16.7,76.8333
39,2025-01-07 00:00:00,IN,Malvan,65,59,20.88,69.584,2.22,16.0667,73.4667
515,2025-01-07 00:00:00,IN,Lonavla,0,49,15.91,60.638,3.05,18.75,73.4167
374,2025-01-07 00:00:00,IN,Islampur,0,61,17.11,62.798,0.75,26.2667,88.2
288,2025-01-07 00:00:00,IN,Arumbavur,7,88,21.1,69.98,1.11,11.3833,78.7333
460,2025-01-07 00:00:00,IN,Amarwara,0,50,11.35,52.43,3.48,22.3,79.1667
171,2025-01-07 00:00:00,IN,Tura,0,64,18.15,64.67,0.7,25.5198,90.2201
419,2025-01-07 00:00:00,IN,Taloda,0,51,16.34,61.412,2.01,21.5667,74.2167
133,2025-01-07 00:00:00,IN,Kavaratti,47,69,27.1,80.78,3.78,10.5669,72.642
431,2025-01-07 00:00:00,IN,Ambasa,55,76,18.29,64.922,0.87,23.9172,91.8472
267,2025-01-07 00:00:00,IQ,Balad,96,50,12.8,55.04,2.71,34.0164,44.1453
35,2025-01-07 00:00:00,IR,Golpayegan,100,73,3.79,38.822,0.88,33.4537,50.2884
496,2025-01-07 00:00:00,IR,Khash,47,26,3.05,37.49,1.88,28.2211,61.2158
176,2025-01-07 00:00:00,IR,Birjand,0,69,-1.74,28.868,2.06,32.8663,59.2211
360,2025-01-07 00:00:00,IR,Tabas,66,51,2.12,35.816,2.06,33.5959,56.9244
114,2025-01-07 00:00:00,IS,Akureyri,75,79,-6.04,21.128,2.57,65.6835,-18.0878
54,2025-01-07 00:00:00,IS,Keflavik,20,74,-3.76,25.232,7.72,64.0049,-22.5624
407,2025-01-07 00:00:00,IS,Egilsstadir,75,93,-3.05,26.509999999999998,4.63,65.2653,-14.3948
108,2025-01-07 00:00:00,IS,Isafjordur,16,78,-10.85,12.470000000000002,2.49,66.0755,-23.124
194,2025-01-07 00:00:00,IT,Melfi,99,73,7.45,45.41,3.15,40.9965,15.6514
363,2025-01-07 00:00:00,IT,Gonzaga,100,96,6.09,42.962,1.79,44.9498,10.8209
96,2025-01-07 00:00:00,IT,Mantua,100,97,6.11,42.998000000000005,0.89,45.1667,10.7833
97,2025-01-07 00:00:00,JM,Bull Savanna,20,82,22.69,72.842,2.91,17.8868,-77.5902
337,2025-01-07 00:00:00,JM,Kingston,20,65,27.53,81.554,2.57,17.997,-76.7936
481,2025-01-07 00:00:00,JP,Sakaiminato,75,60,4.99,40.982,8.23,35.55,133.2333
135,2025-01-07 00:00:00,JP,Asahi,100,71,9.21,48.578,1.07,35.7167,140.65
251,2025-01-07 00:00:00,JP,Kushiro,75,80,0.53,32.954,7.2,42.975,144.3747
487,2025-01-07 00:00:00,JP,Hirado,100,61,6.29,43.322,11.52,33.3597,129.5531
233,2025-01-07 00:00:00,JP,Oyama,48,71,8.61,47.498,1.05,36.3,139.8
266,2025-01-07 00:00:00,JP,Toyooka,20,52,6.03,42.854,7.2,35.5333,134.8333
468,2025-01-07 00:00:00,JP,Noshiro,97,55,2.46,36.428,8.92,40.2039,140.0242
541,2025-01-07 00:00:00,JP,Shingu,2,54,8.23,46.814,6.62,33.7333,135.9833
46,2025-01-07 00:00:00,JP,Naze,100,65,11.51,52.718,8.02,28.3667,129.4833
318,2025-01-07 00:00:00,JP,Shimoda,1,63,10.39,50.702,13.03,34.6667,138.95
371,2025-01-07 00:00:00,JP,Nishinoomote,75,87,9.31,48.758,10.8,30.7333,131.0
531,2025-01-07 00:00:00,JP,Katsuren-Haebaru,75,49,17.83,64.094,6.69,26.3369,127.8719
325,2025-01-07 00:00:00,JP,Kamikawa,56,77,-2.35,27.77,3.07,43.84,142.7711
342,2025-01-07 00:00:00,JP,Kamiiso,75,70,4.21,39.578,1.54,41.8167,140.65
23,2025-01-07 00:00:00,JP,Nemuro,100,99,0.37,32.666,11.01,43.3236,145.575
347,2025-01-07 00:00:00,JP,Yamada,64,78,6.35,43.43,2.71,39.4667,141.95
180,2025-01-07 00:00:00,KP,Yuktae-Dong,100,71,-2.33,27.806,1.12,40.0247,128.1597
277,2025-01-07 00:00:00,KP,Koksan,0,35,-5.52,22.064,4.76,38.7819,126.6664
565,2025-01-07 00:00:00,KP,Pyongyang,3,38,-2.98,26.636,4.35,39.0339,125.7543
275,2025-01-07 00:00:00,KW,Al Jahra',100,69,15.01,59.018,3.65,29.3375,47.6581
140,2025-01-07 00:00:00,KZ,Urzhar,100,89,-5.61,21.902,0.64,47.093,81.6294
261,2025-01-07 00:00:00,KZ,Torghay,100,95,-5.77,21.614,7.33,49.6339,63.4981
173,2025-01-07 00:00:00,KZ,Shantobe,100,97,-5.68,21.776,2.42,52.4581,68.1839
428,2025-01-07 00:00:00,KZ,Dzhalagash,100,87,1.53,34.754,4.32,45.0833,64.6667
154,2025-01-07 00:00:00,KZ,Fedorovka,100,94,-14.4,6.080000000000002,1.89,53.6314,62.7078
520,2025-01-07 00:00:00,KZ,Arkalyk,100,97,-3.17,26.294,3.99,50.2486,66.9114
598,2025-01-07 00:00:00,KZ,Ushtobe,100,81,-1.78,28.796,1.58,45.2514,77.9838
586,2025-01-07 00:00:00,KZ,Lepsy,100,90,-3.82,25.124000000000002,1.54,46.235,78.9456
268,2025-01-07 00:00:00,LK,Kalmunai,52,89,24.01,75.218,3.51,7.4167,81.8167
597,2025-01-07 00:00:00,LY,Hun,94,62,13.31,55.958,3.31,29.1268,15.9477
311,2025-01-07 00:00:00,LY,Awjilah,97,65,14.11,57.397999999999996,3.49,29.1081,21.2869
270,2025-01-07 00:00:00,MA,Recani,0,36,8.81,47.858000000000004,1.22,31.2846,-4.2688
450,2025-01-07 00:00:00,MA,Mhamid,0,35,12.14,53.852000000000004,2.72,29.82,-5.72
459,2025-01-07 00:00:00,MA,Guercif,0,84,9.31,48.758,2.81,34.2257,-3.3536
28,2025-01-07 00:00:00,MH,Utrik,71,76,26.55,79.79,10.0,11.2278,169.8474
540,2025-01-07 00:00:00,MH,Ujae,94,75,27.83,82.094,10.66,8.9322,165.7642
53,2025-01-07 00:00:00,MH,Enewetak,84,78,27.33,81.19399999999999,10.19,11.3474,162.3373
317,2025-01-07 00:00:00,MH,Mejit,99,72,26.9,80.42,9.53,10.2753,170.8646
211,2025-01-07 00:00:00,MH,Taroa,100,77,26.84,80.312,9.69,8.7058,171.2275
256,2025-01-07 00:00:00,ML,Kidal,95,22,19.68,67.424,4.12,18.4411,1.4078
9,2025-01-07 00:00:00,ML,Taoudenni,0,28,15.32,59.576,4.39,22.6783,-3.9836
222,2025-01-07 00:00:00,MM,Pathein,3,66,24.14,75.452,1.96,16.7833,94.7333
461,2025-01-07 00:00:00,MN,Tsetserleg,0,74,-14.45,5.990000000000002,2.35,47.475,101.4542
521,2025-01-07 00:00:00,MN,Dalandzadgad,0,37,-6.53,20.246,5.18,43.5708,104.425
550,2025-01-07 00:00:00,MN,Hovd,53,74,-21.01,-5.817999999999998,0.73,48.0056,91.6419
255,2025-01-07 00:00:00,MP,Saipan,40,79,31.39,88.502,6.17,15.1355,145.701
448,2025-01-07 00:00:00,MR,Nouadhibou,0,67,16.99,62.582,5.66,20.931,-17.0347
335,2025-01-07 00:00:00,MV,Kudahuvadhoo,8,75,27.27,81.086,1.82,2.6708,72.8944
175,2025-01-07 00:00:00,MV,Kulhudhuffushi,6,75,27.18,80.924,4.25,6.6221,73.07
588,2025-01-07 00:00:00,MX,Acapulco De Juarez,40,78,26.9,80.42,2.57,16.8634,-99.8901
370,2025-01-07 00:00:00,MX,Santo Domingo Zanatepec,3,62,24.8,76.64,2.33,16.4831,-94.3475
523,2025-01-07 00:00:00,MX,San Pedro Pochutla,0,82,25.84,78.512,1.64,15.7333,-96.4667
556,2025-01-07 00:00:00,MX,Ojinaga,0,22,11.53,52.754,5.66,29.5667,-104.4167
576,2025-01-07 00:00:00,MX,Coahuayana De Hidalgo,100,74,22.82,73.076,0.78,18.7,-103.6583
465,2025-01-07 00:00:00,MX,Ciudad Acuna,0,27,10.32,50.576,0.0,29.3232,-100.9522
8,2025-01-07 00:00:00,MX,Cabo San Lucas,0,60,22.64,72.752,3.6,22.8909,-109.9124
593,2025-01-07 00:00:00,MX,San Luis De La Loma,100,72,24.68,76.424,2.76,17.2706,-100.8939
102,2025-01-07 00:00:00,MX,Rodolfo Sanchez Taboada,3,100,15.06,59.108,1.06,31.7167,-116.5667
290,2025-01-07 00:00:00,MX,Guerrero Negro,6,49,16.25,61.25,4.0,27.9769,-114.0611
210,2025-01-07 00:00:00,MX,Lazaro Cardenas,100,71,24.7,76.46,0.61,17.9583,-102.2
376,2025-01-07 00:00:00,MX,Espita,36,97,20.91,69.638,1.92,21.0167,-88.3167
381,2025-01-07 00:00:00,MY,George Town,20,83,25.96,78.72800000000001,2.06,5.4112,100.3354
136,2025-01-07 00:00:00,MY,Georgetown,20,83,25.96,78.72800000000001,2.06,5.4112,100.3354
382,2025-01-07 00:00:00,MY,Kuching,20,89,29.57,85.226,1.54,1.55,110.3333
174,2025-01-07 00:00:00,NE,Nguigmi,49,31,16.71,62.078,5.91,14.2495,13.1092
312,2025-01-07 00:00:00,NE,Agadez,100,28,13.68,56.624,0.85,19.75,10.25
301,2025-01-07 00:00:00,NE,Alaghsas,100,23,18.81,65.858,4.73,17.0187,8.0168
451,2025-01-07 00:00:00,NG,Lagos,100,89,25.31,77.55799999999999,1.01,6.5833,3.75
71,2025-01-07 00:00:00,NG,Eha Amufu,95,33,21.85,71.33,0.73,6.6592,7.7596
139,2025-01-07 00:00:00,NG,Bardai,88,21,17.51,63.518,4.19,11.65,7.2333
469,2025-01-07 00:00:00,NL,Beilen,89,84,3.93,39.074,9.49,52.8611,6.5123
110,2025-01-07 00:00:00,NO,Stavern,100,98,1.21,34.178,11.48,59.0,10.0333
230,2025-01-07 00:00:00,NO,Jorpeland,100,89,3.39,38.102000000000004,13.82,59.0225,6.0408
572,2025-01-07 00:00:00,NO,Ulsteinvik,100,65,2.64,36.752,4.92,62.3432,5.8487
507,2025-01-07 00:00:00,NO,Bodo,100,73,-6.79,19.778,13.89,67.28,14.405
164,2025-01-07 00:00:00,NO,Kristiansund,75,69,0.07,32.126,14.4,63.1115,7.732
408,2025-01-07 00:00:00,NO,Sandnessjoen,100,70,-6.52,20.264000000000003,7.31,66.0217,12.6316
331,2025-01-07 00:00:00,NO,Forde,100,69,1.06,33.908,4.12,61.4522,5.8572
